province,month,day,PM2.5,PM10,SO2,NO2,CO,O3,SO2-AQI,NO2-AQI,PM10-AQI,CO-AQI,PM2.5-AQI,O3-AQI,AQI,data,type
江西省,12,6,16.538938216463507,26.263629242514263,8.766575849853256,20.34208226614031,0.7725535850933579,16.55989727188702,8.766575849853256,25.427602832675387,26.263629242514263,19.313839627333948,23.627054594947868,8.27994863594351,26.263629242514263,26.263629242514263,PM10
江西省,12,7,22.07733634398051,32.98175321770888,9.304474303342396,17.385475614358082,0.7414570673310646,32.229953450128136,9.304474303342396,21.731844517947604,32.98175321770888,18.536426683276616,31.539051919972156,16.114976725064068,32.98175321770888,32.98175321770888,PM10
江西省,12,8,19.978241014572344,30.751936575349454,9.775788595251385,17.49252442840466,0.6161070313953558,30.535526385362843,9.775788595251385,21.865655535505827,30.751936575349454,15.402675784883895,28.54034430653192,15.267763192681421,30.751936575349454,30.751936575349454,PM10
江西省,12,9,19.858565345597988,29.31216702339797,9.512218068984556,18.279004514095206,0.6521756224604933,25.853686812044995,9.512218068984556,22.848755642619007,29.31216702339797,16.30439056151233,28.369379065139984,12.926843406022497,29.31216702339797,29.31216702339797,PM10
江西省,12,10,19.60232382087362,28.141924021858514,8.831965268024872,19.49704973157001,0.7255543874574623,16.817063414522526,8.831965268024872,24.37131216446251,28.141924021858514,18.138859686436557,28.003319744105173,8.408531707261263,28.141924021858514,28.141924021858514,PM10
江西省,12,11,33.8974317030225,43.76697147762533,8.51724090128858,23.372206122049374,0.8780739416596145,17.676414768976155,8.51724090128858,29.215257652561718,43.76697147762533,21.951848541490364,48.42490243288928,8.838207384488078,48.42490243288928,33.8974317030225,PM2.5
江西省,12,12,60.42441260083005,77.2001674352707,12.065159263460513,24.760599671702167,0.9889295213723689,27.37028193776746,12.065159263460513,30.95074958962771,63.60008371763535,24.723238034309222,81.78051575103757,13.68514096888373,81.78051575103757,60.42441260083005,PM2.5
江西省,12,13,70.97284416918741,88.84582099515654,14.718347057173037,23.693479605922562,0.9817910248504055,35.45483464547435,14.718347057173037,29.616849507403202,69.42291049757827,24.544775621260136,94.96605521148426,17.727417322737175,94.96605521148426,70.97284416918741,PM2.5
江西省,12,14,64.82920718361572,88.06174247113141,15.673642923591233,25.241453518398487,0.9471169309704291,34.43253854386108,15.673642923591233,31.55181689799811,69.03087123556571,23.677923274260728,87.28650897951965,17.21626927193054,87.28650897951965,64.82920718361572,PM2.5
江西省,12,15,74.5229266356374,88.58505842628603,23.233208753458534,26.479667148685305,0.8813458328081768,22.408281309080106,23.233208753458534,33.09958393585663,69.29252921314301,22.03364582020442,99.40365829454676,11.204140654540053,99.40365829454676,74.5229266356374,PM2.5
